external_gene_name	E11mean	E12mean	E13mean	E14mean	E15mean	E16mean	E18mean	P0mean	CtrlUnInjmean	YoungFC	AdultFC	UnInjCST_FC	InjCST_FC
Chchd2	584.685	707.945	641.085	884.665	961.935	761.4649999999999	786.595	900.995	365.84499999999997	88.8274			26.3175
Chchd3	69.785	105.25	111.685	116.66	127.325	108.355	118.47500000000001	98.68	67.81	153.405			73.791
Chchd4	51.0	54.004999999999995	42.61	51.31	67.60000000000001	58.260000000000005	66.665	77.01	38.325	109.361			69.2747
Chchd5	13.43	19.45	18.65	22.565	22.605	20.215	18.285	14.760000000000002	6.055000000000001	928.3969999999999			148.815
Chchd6	48.985	76.1	72.275	94.97999999999999	154.06	119.82	139.07	178.09	42.870000000000005	330.152			116.416
Chchd7	83.87	127.505	120.28	116.22999999999999	87.47	84.975	80.695	67.93	56.06	5440.76			4025.81
Chd1	18.87	35.42	37.805	22.9	15.825	20.35	18.564999999999998	10.155	6.07	1519.28			449.164
Chd1l	13.684999999999999	15.315	14.645	9.129999999999999	5.465	6.24	5.535	5.635	2.905	195.658			229.394
Chd2	13.82	25.185000000000002	29.515	25.545	17.625	25.439999999999998	20.985	11.64	10.71	541.514			358.23699999999997
Chd3	23.305	45.17	79.35	87.06	61.345	109.18	88.24000000000001	54.86	80.74000000000001	167.127			37.9933
Chd4	51.935	102.19	100.655	95.07499999999999	53.03	85.495	60.36	52.760000000000005	33.58	1649.32			521.732
Chd5	0.11000000000000001	1.105	5.845	17.015	14.125	30.770000000000003	18.82	39.405	28.509999999999998	632.1419999999999			199.808
Chd6	15.805	33.49	39.425	35.03	24.259999999999998	32.92	27.915	13.47	14.27	549.996			1231.51
Chd7	58.915	99.305	94.82	66.525	24.895	45.915	31.2	11.89	2.0300000000000002	1423.57			615.177
Chd8	18.479999999999997	35.81	36.555	25.665	24.245	24.965000000000003	26.355	11.735	24.205	365.686			275.269
Chd9	2.7199999999999998	7.885	7.92	6.945	9.899999999999999	7.875	9.8	3.815	10.57	1364.78			944.6610000000001
Chdh	0.015	0.04	0.02	0.045	0.12	0.24	0.16999999999999998	0.22	1.09	319.255			127.697
Chek1	35.489999999999995	53.41	44.715	33.25	20.085	15.16	17.605	2.99	1.415	83.9244			52.3749
Chek2	19.095	23.845	18.810000000000002	16.375	8.445	8.815000000000001	7.835000000000001	2.69	1.095	1743.49			865.034
Cherp	46.72	68.215	47.56999999999999	31.505000000000003	27.825	28.73	31.555	30.104999999999997	11.91	3526.93			1630.3
Chfr	19.884999999999998	42.025	51.265	52.685	55.495	53.505	57.32	31.81	11.48	1096.8			876.2769999999999
Chga	4.195	13.275	31.854999999999997	48.269999999999996	58.085	80.545	72.05	127.44	68.22500000000001	648.919			545.4019999999999
Chgb	0.75	4.695	15.629999999999999	21.064999999999998	21.15	31.345	28.75	68.12	131.525	216.707			137.577
Chia1	0.45499999999999996	0.23	0.18	0.40499999999999997	1.05	0.605	0.86	1.45	1.545	92.1876			109.84899999999999
Chic1	2.23	5.37	6.665	5.640000000000001	3.29	5.4350000000000005	4.575	2.035	14.585	505.481			334.722
Chic2	6.33	9.575	14.035	12.100000000000001	8.93	13.530000000000001	9.025	10.135	4.1450000000000005	103.22			55.8657
Chid1	13.1	18.28	18.61	21.674999999999997	25.909999999999997	25.095	24.325	31.905	24.475	135.60399999999998			74.4603
Chil1	0.02	0.365	1.815	2.135	2.625	2.865	1.87	3.155	8.76	171.136			31.8593
Chil3	0.0	0.0	0.0	0.0	0.095	0.0	0.21000000000000002	0.575	0.38	131.567			178.392
Chil4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.193			133.836
Chil5	0.11	0.215	0.055	0.095	0.060000000000000005	0.025	0.035	0.19	0.1	90.1701			101.68299999999999
Chil6	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	103.602			78.6539
Chit1	0.0	0.0	0.015	0.085	0.075	0.165	0.08	0.3	0.0	162.389			88.0524
Chka	29.009999999999998	53.91	54.945	44.865	34.46	51.685	45.47	43.935	53.965	996.551			210.78599999999997
Chkb	24.285	44.18	50.370000000000005	57.87	53.385000000000005	61.03	62.205	72.815	28.835	383.337			76.3621
Chl1	0.30000000000000004	3.04	10.635000000000002	21.63	53.355000000000004	49.93	63.495000000000005	80.625	45.68	1124.83			341.87699999999995
Chm	6.9	14.614999999999998	13.025	10.555	15.78	10.495000000000001	14.885	10.1	47.68	60.5834			71.1718
Chml	2.68	5.775	5.43	2.155	1.99	1.875	2.1550000000000002	1.49	7.93	57.2035			69.5348
Chmp1a	75.66	95.07	125.9	156.195	157.9	191.49	183.66000000000003	208.45999999999998	39.42	135.928			40.2754
Chmp2a	52.754999999999995	93.255	103.38	132.815	164.995	146.32	149.01	182.65	100.16000000000001	2516.05			820.435
Chmp2b	26.67	35.47	35.22	28.615000000000002	47.165	49.39	59.18	112.88	70.025	86.0082			162.84
Chmp3	24.5	35.334999999999994	37.290000000000006	40.695	50.755	49.155	55.785	49.275	76.62	467.44			245.774
Chmp4b	7.145	11.925	17.645	19.65	18.560000000000002	20.22	17.075	24.77	107.67	1492.77			530.293
Chmp4c	0.22	0.515	0.365	0.475	0.41	0.525	0.53	0.22	0.055	90.3342			73.7477
Chmp5	48.364999999999995	100.755	119.505	144.54000000000002	165.285	144.075	162.54	125.275	102.5	2506.12			1927.46
Chmp6	64.69500000000001	83.565	82.715	81.21	76.995	78.6	74.86500000000001	88.035	14.16	408.399			97.5232
Chmp7	32.07	61.120000000000005	73.78	72.7	70.625	99.71000000000001	95.53	98.135	35.129999999999995	116.11200000000001			87.4408
Chn1	13.515	37.15	37.54	41.44	58.34	54.19	59.864999999999995	61.379999999999995	602.545	115.48899999999999			337.202
Chn1os3	0.24	0.385	0.53	0.5	0.20500000000000002	0.395	0.315	0.125	0.29500000000000004	146.945			273.637
Chn2	5.465	15.68	22.55	24.3	35.42	32.97	33.730000000000004	24.165	23.424999999999997	1341.57			356.528
Chodl	0.32	1.6	3.33	4.21	6.0	6.545	8.09	9.425	1.3399999999999999	604.842			75.428
Chordc1	58.335	88.99	78.11500000000001	71.805	68.515	66.22	74.215	33.07	86.00999999999999	2530.74			2004.03
Chp1	27.77	46.64	50.495000000000005	56.25	62.275	61.07	64.25	47.239999999999995	96.44999999999999	1435.32			564.637
Chp2	0.01	0.12	0.4	0.37	0.6100000000000001	0.47	0.825	0.88	1.6099999999999999	87.3342			42.5769
Chpf	11.055	17.79	19.64	14.815	19.439999999999998	24.14	22.775	47.785	19.425	186.142			38.9466
Chpf2	7.720000000000001	7.41	12.315	9.39	5.745	11.469999999999999	9.21	13.785	8.445	998.694			297.085
Chpt1	4.965	17.57	10.09	4.475	3.9499999999999997	9.66	4.904999999999999	13.915	56.17	121.585			102.381
Chrac1	43.815	55.445	45.62	52.845	55.875	41.205	37.96	56.394999999999996	14.209999999999999	438.798			83.5168
Chrd	0.44499999999999995	1.525	1.8800000000000001	1.65	2.5300000000000002	2.5650000000000004	2.92	2.34	7.1000000000000005	589.562			170.577
Chrdl1	2.525	4.0649999999999995	3.4699999999999998	1.49	1.805	1.17	1.6400000000000001	2.745	9.435	81.6527			147.548
Chrdl2	0.22999999999999998	0.225	0.10500000000000001	0.03	0.0	0.035	0.065	0.325	0.035	614.405			328.911
Chrm1	0.005	0.060000000000000005	0.15	0.915	1.995	4.29	4.205	11.495000000000001	29.34	1138.99			1891.53
Chrm2	0.02	0.385	0.525	1.175	2.005	2.11	2.49	1.975	9.940000000000001	316.889			290.45099999999996
Chrm3	0.0	0.18	0.5800000000000001	0.495	0.8	1.26	0.9850000000000001	1.6749999999999998	18.505	151.957			123.89399999999999
Chrm4	0.245	0.405	0.42	0.71	0.875	1.3399999999999999	1.62	1.01	8.645	1103.03			705.834
Chrm5	0.035	0.105	0.14	0.18	0.385	0.575	0.55	1.695	0.26	246.487			138.439
Chrna1	0.51	0.165	0.11	0.155	0.05500000000000001	0.1	0.05500000000000001	0.11	0.15	172.39700000000002			76.7232
Chrna10	0.0	0.025	0.04	0.02	0.0	0.01	0.015	0.045	0.0	132.994			124.404
Chrna1os	0.92	1.105	1.1	1.155	1.25	0.745	0.765	2.1550000000000002	1.36	226.648			160.226
Chrna2	0.0	0.0	0.035	0.08	0.125	0.165	0.14	0.23	0.195	86.7435			45.7981
Chrna3	3.685	9.715	7.6850000000000005	5.305	5.8149999999999995	4.03	4.6899999999999995	7.505	1.145	163.514			168.358
Chrna4	3.08	14.48	16.67	10.719999999999999	10.945	7.515000000000001	8.595	14.79	9.059999999999999	83.3474			38.7058
Chrna5	0.16	0.375	0.8200000000000001	0.35	0.53	0.8200000000000001	0.625	1.63	2.01	244.028			296.151
Chrna6	0.005	0.0	0.01	0.015	0.03	0.0	0.245	0.245	1.22	130.584			144.524
Chrna7	2.23	3.4699999999999998	3.1550000000000002	4.1850000000000005	3.6399999999999997	10.245000000000001	7.695	3.6500000000000004	5.985	137.91			101.11
Chrna9	0.05	0.0	0.055	0.0	0.0	0.0	0.0	0.05	0.0	173.59400000000002			955.3789999999999
Chrnb1	0.685	0.73	1.25	1.26	0.875	1.0550000000000002	0.7849999999999999	0.79	0.3	99.5032			38.0511
Chrnb2	1.4249999999999998	7.904999999999999	16.955	16.25	20.634999999999998	21.965	23.28	13.555	11.35	181.67700000000002			108.245
Chrnb3	0.0	0.0	0.005	0.01	0.035	0.0	0.065	0.07	1.0150000000000001	111.17200000000001			182.952
Chrnb4	0.9550000000000001	2.035	1.065	0.42000000000000004	0.42	0.325	0.43	0.685	0.335	101.48899999999999			30.2608
Chrnd	0.03	0.035	0.05	0.0	0.0	0.0	0.0	0.0	0.0	174.49599999999998			62.77
Chrne	0.0	0.08	0.055	0.05	0.04	0.19999999999999998	0.075	0.675	0.1	375.754			102.67
Chrng	0.135	0.09	0.02	0.055	0.08	0.025	0.08	0.03	0.0	139.459			52.00899999999999
Chst1	3.04	5.9350000000000005	9.89	13.59	16.375	21.755	16.47	28.22	63.99	596.289			317.76
Chst10	6.57	16.46	23.51	26.52	44.26	41.575	44.26	55.370000000000005	30.61	248.172			151.477
Chst11	0.56	1.7	1.8050000000000002	1.935	3.475	2.545	3.1550000000000002	2.1799999999999997	16.555	818.548			218.07
Chst12	7.8149999999999995	9.129999999999999	8.5	8.045	11.02	15.595	13.0	17.26	6.11	1257.68			580.193
Chst13	0.01	0.06	0.03	0.075	0.02	0.03	0.04	0.0	0.0	109.55			54.8739
Chst14	7.6850000000000005	14.335	11.425	5.3149999999999995	6.145	5.234999999999999	5.734999999999999	3.21	0.935	406.019			147.842
Chst15	4.83	9.395	11.114999999999998	10.89	8.105	16.580000000000002	13.855	8.33	7.8549999999999995	114.62899999999999			44.498000000000005
Chst2	3.415	12.870000000000001	9.129999999999999	7.640000000000001	9.855	10.89	10.23	23.005000000000003	16.59	4198.0			2522.59
Chst3	1.245	2.38	3.1550000000000002	1.755	0.515	1.135	0.575	0.4	0.9349999999999999	143.577			50.0446
Chst4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	58.1534			67.2815
Chst5	0.935	1.85	1.49	1.855	2.38	2.5700000000000003	2.47	2.075	0.6849999999999999	254.00799999999998			125.179
Chst7	2.16	3.295	2.1950000000000003	2.46	3.77	3.7	3.8150000000000004	5.395	0.625	326.965			158.233
Chst8	2.335	8.844999999999999	10.975	10.755	7.375	7.285	7.85	10.5	3.975	386.27			158.541
Chst9	0.015	0.08	0.065	0.1	0.245	0.395	0.4	0.28500000000000003	1.24	53.0681			72.2021
Chsy1	7.225	14.41	12.055	11.940000000000001	15.7	11.23	13.585	7.415	4.16	725.927			234.02200000000002
Chsy3	0.22999999999999998	0.86	1.445	1.1	1.805	2.84	2.12	2.51	3.8499999999999996	1141.65			515.81
Chtf18	37.43000000000001	29.189999999999998	36.334999999999994	23.575000000000003	7.005	12.870000000000001	10.015	2.4299999999999997	0.705	123.68799999999999			55.8465
Chtf8	62.79	157.345	113.88499999999999	83.88499999999999	122.11500000000001	78.7	106.035	38.459999999999994	23.459999999999997	103.529			35.0948
Chtop	100.37	116.23	192.68	178.535	117.41	183.815	153.605	155.135	123.37	93.0383			85.43799999999999
Chuk	25.545	48.504999999999995	56.05	51.795	40.36	55.095	47.855	17.55	43.345	122.572			138.858
Churc1	65.515	71.695	61.72	97.78	88.92	95.52	86.875	111.495	66.66499999999999	602.144			208.02599999999998
Ciao1	25.475	39.68000000000001	42.76	48.084999999999994	53.89	56.01	56.09	25.5	41.875	141.957			60.7527
Ciapin1	210.61	247.82	292.82	293.96500000000003	247.245	243.07	215.35500000000002	197.01999999999998	30.015	338.995			341.63199999999995
Ciart	5.6899999999999995	5.4	3.705	4.41	2.285	3.585	3.575	8.235	9.870000000000001	141.985			97.5037
Cib1	36.775	42.935	31.155	29.905	29.845	26.145000000000003	25.13	24.83	14.53	155.395			134.28799999999998
Cib2	4.73	12.595	16.22	23.28	36.305	33.915	33.795	58.965	16.715	138.374			92.9201
Cib3	0.0	0.1	0.0	0.04	0.0	0.045	0.0	0.0	0.0	157.209			60.0979
Cib4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	83.275			23.0339
Cic	10.844999999999999	33.415	36.08	38.515	31.805	44.265	33.6	23.985	41.12	5578.74			883.552
Cidea	0.125	0.02	0.0	0.04	0.32	0.825	0.8099999999999999	4.41	1.04	197.641			194.392
Cideb	0.105	0.07	0.20500000000000002	0.18	0.11	0.185	0.14	0.315	3.44	181.325			62.77
Cidec	0.0	0.0	0.0	0.015	0.0	0.015	0.0	0.04	0.055	98.6481			61.7541
Ciita	0.025	0.195	0.14	0.195	0.060000000000000005	0.2	0.10500000000000001	0.030000000000000002	0.0	202.46599999999998			121.833
Cilp	0.045	0.57	0.55	0.385	0.21500000000000002	0.395	0.17	0.10500000000000001	0.01	117.454			38.6384
Cilp2	0.24000000000000002	0.22000000000000003	0.775	1.0150000000000001	1.9649999999999999	3.165	3.255	8.335	0.08	1026.61			140.71200000000002
Cinp	26.495	37.455	31.34	32.45	39.54	35.835	40.2	44.21	27.555	192.09			152.69
Cipc	21.62	37.665	41.614999999999995	41.21	43.96	44.875	50.25	28.284999999999997	30.085	2103.17			627.903
Cir1	7.165	14.719999999999999	21.36	23.61	19.795	25.195	21.005000000000003	24.595	23.23	90.3952			72.8329
Cirbp	56.135000000000005	65.65	191.915	242.29500000000002	212.815	292.765	236.91500000000002	709.47	48.67	2095.43			550.202
Cisd1	75.095	109.42500000000001	136.02	186.485	226.53	201.18	212.95	297.045	79.355	91.7612			260.589
Cisd2	47.03	71.62	73.93	64.49	38.085	54.3	47.07	28.950000000000003	44.36	243.21400000000003			229.519
Cisd3	10.594999999999999	10.985	11.66	12.54	15.62	15.345	13.615	23.439999999999998	26.475	340.539			133.23
Cish	4.105	6.115	4.699999999999999	5.97	5.4	10.23	7.225	10.844999999999999	1.96	723.181			261.899
Cit	21.1	32.9	31.835	22.445	9.48	13.89	11.39	11.225	24.425	1933.46			698.4630000000001
Cited1	13.440000000000001	10.68	8.335	6.95	9.29	6.525	6.645	7.085	2.22	119.508			80.6039
Cited2	16.630000000000003	48.864999999999995	54.72	48.09	45.605	55.0	51.995	42.325	27.035	3884.35			3308.7
Cited4	7.635	9.2	3.685	0.5349999999999999	0.16999999999999998	0.43000000000000005	0.27	4.02	3.215	255.095			86.7764
Ciz1	35.105000000000004	52.995	52.805	42.785	36.34	46.135	48.370000000000005	44.629999999999995	22.264999999999997	724.298			262.563
Ckap2	27.66	54.7	47.735	36.335	28.985	20.799999999999997	23.615000000000002	5.595	0.77	115.139			191.743
Ckap2l	36.69	76.495	52.59	34.394999999999996	34.05	19.259999999999998	25.775	7.925000000000001	0.41500000000000004	139.373			62.0238
Ckap4	28.71	60.06	61.315	32.635	35.415000000000006	36.82	34.795	39.605	8.845	149.49			64.643
Ckap5	81.085	111.875	142.35	150.96	96.33500000000001	109.095	113.06	70.38	50.965	1110.79			539.629
Ckb	831.5550000000001	1863.125	1961.65	1939.875	1271.42	1260.775	1222.955	1317.69	752.6850000000001	1225.33			272.877
Cklf	15.6	22.365000000000002	23.240000000000002	23.18	13.995000000000001	16.365000000000002	16.675	13.465	2.3449999999999998	1107.99			631.018
Ckm	0.0	0.05	0.04	0.05	0.0	0.235	0.24	0.065	0.265	112.522			29.89
Ckmt1	1.655	2.645	9.445	9.67	18.76	20.29	21.705	63.675	126.975	2237.8			510.452
Ckmt2	0.01	0.0	0.0	0.03	0.02	0.0	0.045	0.015	0.0	101.325			72.4766
Cks1b	381.185	391.135	313.08500000000004	292.995	197.195	149.35500000000002	151.62	86.11	1.86	2.9708			1.62257
Cks1brt	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0008			93.96
Cks2	235.075	344.59000000000003	267.91999999999996	259.53000000000003	152.42	116.615	112.525	34.285000000000004	4.135	2103.95			1351.72
Clasp1	35.769999999999996	66.045	79.60499999999999	72.06	53.214999999999996	73.28999999999999	67.625	29.15	28.075	1362.72			1008.91
Clasp2	12.364999999999998	31.365000000000002	50.980000000000004	58.545	77.015	85.445	95.22	59.925	86.18	2802.8			759.201
Clasrp	22.04	38.415	43.03	33.67	22.490000000000002	37.815	30.71	38.004999999999995	11.825000000000001	199.32			58.1864
Clca1	0.0	0.0	0.035	0.0	0.01	0.0	0.0	0.015	0.0	84.1551			139.994
Clca2	0.060000000000000005	0.14	0.125	0.045000000000000005	0.06	0.04	0.04	0.0	0.0	128.05100000000002			290.29200000000003
Clca3a1	0.0	0.03	0.13	0.155	0.36	0.39	0.305	1.01	0.14500000000000002	57.4179			35.7544
Clca3a2	0.0	0.0	0.04	0.015	0.015	0.055	0.01	0.08	0.0	53.7118			53.309
Clca3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.636			823.555
Clca4a	0.02	0.0	0.045	0.02	0.0	0.02	0.0	0.01	0.015	62.4727			69.1977
Clca4b	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.0	0.0	48.626999999999995			59.1542
Clca4c-ps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.532			42.5625
Clcc1	39.195	53.735	55.760000000000005	51.935	44.405	43.5	46.91	40.445	20.869999999999997	857.06			418.167
Clcf1	0.54	1.1099999999999999	0.745	0.575	0.5	0.345	0.325	0.29	0.245	160.255			27.3238
Clcn1	0.745	1.3450000000000002	1.625	1.385	1.225	1.905	1.35	0.55	0.89	260.41200000000003			247.118
Clcn2	6.515	14.5	17.37	11.535	11.525	15.915	13.26	10.55	19.28	525.766			714.8960000000001
Clcn3	16.905	33.15	44.12	42.325	48.39	52.129999999999995	56.21	55.550000000000004	76.245	390.88			1336.48
Clcn4	12.83	30.345	43.19	61.040000000000006	73.305	95.095	97.94	105.73	82.82	4183.76			1397.36
Clcn5	8.12	12.23	10.945	5.1850000000000005	5.24	4.5	5.305	2.74	4.3149999999999995	73.1589			47.4879
Clcn6	7.475	11.855	20.61	19.195	18.46	26.42	24.985	19.615000000000002	19.56	355.023			180.058
Clcn7	13.925	20.619999999999997	21.744999999999997	23.03	19.295	25.125	24.675	14.81	14.085	337.338			87.0798
Clcnka	0.03	0.07	0.035	0.045	0.0	0.02	0.0	0.055	0.04	282.096			82.8284
Clcnkb	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.11499999999999999	0.0	394.43800000000005			226.838
Cldn1	1.02	2.71	1.8	1.9500000000000002	3.96	3.1	3.81	4.39	2.205	137.715			43.2366
Cldn10	1.29	0.54	0.52	0.5549999999999999	0.6699999999999999	0.96	1.085	7.74	41.995	356.434			183.915
Cldn11	4.91	12.89	27.315	25.96	48.805	30.945	53.129999999999995	44.51	163.495	388.43800000000005			410.006
Cldn12	21.240000000000002	29.915	27.905	22.115000000000002	13.48	15.275	15.575	9.83	35.885	685.673			369.856
Cldn13	1.875	2.955	1.305	0.325	0.09	0.07	0.065	0.0	0.0	77.2032			23.0579
Cldn14	0.01	0.0	0.0	0.06	0.025	0.0	0.05	0.055	0.47	153.888			56.8142
Cldn15	0.23500000000000001	0.12	0.32	0.18	0.07500000000000001	0.155	0.14	0.11499999999999999	0.085	268.692			61.6771
Cldn16	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.16999999999999998	0.0	133.31			76.6462
Cldn17	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.02	0.0	85.7412			97.8071
Cldn18	0.045	0.03	0.0	0.0	0.0	0.030000000000000002	0.08	0.0	0.0	63.3118			31.1611
Cldn19	0.045	0.20500000000000002	0.31	0.15	0.19999999999999998	0.72	0.18	0.96	0.29000000000000004	461.36800000000005			61.7541
Cldn2	0.075	0.035	0.16999999999999998	0.19999999999999998	0.49	1.14	0.83	1.925	1.29	322.0			659.704
Cldn20	0.04	0.195	0.18	0.575	0.745	0.47	0.865	1.525	0.195	117.869			96.5119
Cldn22	0.12	0.185	0.21	0.12000000000000001	0.08	0.065	0.1	0.08	1.015	140.255			266.55400000000003
Cldn23	0.775	1.19	2.045	0.9299999999999999	1.01	0.94	1.415	1.13	0.235	650.139			398.031
Cldn24	0.0	0.0	0.01	0.0	0.0	0.16999999999999998	0.0	0.105	0.0	140.424			73.7477
Cldn3	6.984999999999999	4.63	5.73	2.51	6.27	10.37	9.565	9.125	0.13	214.15099999999998			50.7042
Cldn34-ps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	59.4589			40.29
Cldn34a	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.035	0.0	44.1071			33.8333
Cldn34b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5671			106.353
Cldn34b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	37.1673			53.5691
Cldn34b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.3743			78.3457
Cldn34b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.4474			107.51899999999999
Cldn34c1	9.545	19.215000000000003	25.535	27.725	26.655	26.060000000000002	25.865000000000002	17.130000000000003	6.970000000000001	1207.31			511.217
Cldn34c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.9172			55.8946
Cldn34d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.9038			1551.45
Cldn4	3.43	5.03	1.99	0.025	0.0	0.025	0.02	0.01	0.0	121.59200000000001			44.5269
Cldn5	13.285	18.625	20.32	40.739999999999995	80.34	75.08	86.75999999999999	111.63	24.52	177.71599999999998			67.5944
Cldn6	15.82	6.800000000000001	5.785	0.295	0.21000000000000002	0.38	0.28	0.455	0.0	155.936			73.4828
Cldn7	11.43	3.8499999999999996	5.355	0.815	0.08499999999999999	0.35	0.41	0.315	0.0	109.508			40.9592
Cldn8	0.765	1.0899999999999999	0.405	0.03	0.015	0.0	0.16999999999999998	0.0	0.0	165.382			174.43400000000003
Cldn9	4.775	4.545	5.965	2.17	1.625	0.995	1.23	0.375	0.11	213.892			62.3849
Cldnd1	53.34	91.43	89.85499999999999	89.765	116.315	90.51	111.13499999999999	103.67	78.965	1331.67			995.1060000000001
Cldnd2	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	113.256			55.2398
Clec10a	0.025	0.27	0.21000000000000002	0.28500000000000003	0.66	0.5700000000000001	0.6100000000000001	1.335	0.65	50.0213			30.2079
Clec11a	2.17	3.865	3.35	4.035	5.295	4.62	5.25	5.18	2.375	5942.91			1614.75
Clec12a	0.23	0.23	0.19	0.08	0.19	0.12000000000000001	0.26	0.15	0.785	83.4424			204.704
Clec12b	0.0	0.0	0.015	0.045	0.035	0.06	0.02	0.13	0.025	63.523			74.7396
Clec14a	2.985	5.0	4.1899999999999995	3.635	4.875	3.69	5.3149999999999995	5.359999999999999	1.4649999999999999	89.4043			103.691
Clec16a	15.04	35.665	43.005	47.635000000000005	48.019999999999996	60.695	56.489999999999995	47.730000000000004	19.91	281.12			100.084
Clec18a	1.165	0.26	0.25	0.1	0.255	0.24	0.27	0.27	1.5150000000000001	66.215			33.8044
Clec1a	0.195	0.5349999999999999	0.755	0.635	0.81	0.585	0.79	0.56	0.64	80.2612			71.8122
Clec1b	9.89	7.925	5.365	3.5	1.535	1.38	1.205	0.44499999999999995	0.025	99.0519			92.63600000000001
Clec2d	0.0	0.02	0.045	0.04	0.025	0.1	0.195	0.03	16.64	194.567			206.987
Clec2e	0.0	0.0	0.045	0.01	0.0	0.0	0.0	0.01	0.015	85.0059			110.215
Clec2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.4656			137.149
Clec2g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	160.711			236.26
Clec2h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.6889			237.632
Clec2i	0.03	0.0	0.045	0.0	0.035	0.035	0.035	0.045	0.05	81.0435			114.06700000000001
Clec2l	0.27	1.115	1.425	3.0549999999999997	7.65	9.55	7.275	43.225	24.27	454.103			185.62400000000002
Clec3a	0.0	0.0	0.05	0.0	0.06	0.0	0.38	0.11000000000000001	0.0	55.6127			41.5996
Clec3b	0.1	0.05	0.135	0.095	0.21	0.54	0.385	1.355	1.4249999999999998	77.5272			70.1848
Clec4a1	0.345	0.7	0.635	0.445	1.0	0.54	0.7	1.75	0.28500000000000003	89.7662			113.706
Clec4a2	0.26	0.685	0.705	0.51	1.255	0.755	1.3250000000000002	1.09	1.635	76.0531			102.97399999999999
Clec4a3	0.095	0.305	0.27	0.285	0.645	0.5249999999999999	0.9199999999999999	1.1400000000000001	1.585	105.917			102.36200000000001
