external_gene_name	E11	E12	E13	E14	E16	E18	P0	Adult
Exosc1	290	22	48	47	60	28	24	20
Ubtd1	233	26	64	45	87	43	23	30
Mms19	122	15	33	21	27	20	9	15
Ankrd2	130	27	55	37	69	37	13	27
Hoga1	146	24	42	33	31	36	13	13
Morn4	258	43	104	91	147	89	50	23
Pi4k2a	260	59	148	110	222	142	51	72
Avpi1	368	68	109	87	147	112	50	171
Marveld1	174	29	54	37	55	47	20	87
Zfyve27	119	23	55	29	63	61	18	41
Sfrp5	55	10	35	26	33	18	6	2
Golga7b	47	10	33	20	42	41	19	11
Golga7b	54	15	59	38	112	81	57	62
Crtac1	65	2	17	13	32	17	8	17
Crtac1	93	6	25	25	34	18	21	13
R3hcc1l	173	29	52	44	123	78	47	102
Loxl4	117	10	32	18	29	34	5	7
Pyroxd2	256	42	132	88	125	83	33	48
Hps1	321	26	72	56	146	101	44	64
Hpse2	109	26	29	26	28	14	8	1
Cnnm1	126	15	33	44	115	73	44	35
Got1	427	31	67	79	127	73	45	195
Nkx2-3	57	15	48	29	26	28	7	6
Slc25a28	823	195	434	325	679	373	183	240
Entpd7	168	47	98	94	180	130	49	71
Cutc	367	56	127	93	203	121	66	60
Cox15	595	88	268	210	412	250	107	97
Abcc2	34	16	23	6	23	13	12	3
Cpn1	70	17	36	22	29	23	15	7
Cyp2c23	41	14	22	14	33	20	5	7
Erlin1	66	2	7	4	16	5	9	16
Erlin1	0	0	0	0	0	0	0	0
Erlin1	0	0	1	1	0	0	0	0
Chuk	346	34	60	49	107	57	32	38
Cwf19l1	243	48	111	72	157	114	41	46
Bloc1s2	148	18	51	26	75	38	26	42
Pkd2l1	86	22	45	25	18	15	7	13
Scd3	63	18	33	25	19	15	11	8
Scd2	1370	422	847	567	881	654	156	156
Scd4	70	10	44	67	78	59	29	74
Scd1	507	77	142	85	172	105	50	76
Wnt8b	342	88	124	47	33	30	8	5
Sec31b	83	14	39	31	24	27	6	3
Ndufb8	264	28	36	45	100	55	31	51
Hif1an	165	29	47	43	58	47	23	33
Pax2	172	23	46	17	26	22	10	3
Slf2	429	40	88	92	170	129	62	93
Sema4g	332	43	68	68	151	123	46	18
Twnk	360	48	95	63	89	59	45	44
Mrpl43	331	42	94	61	135	75	46	45
Lzts2	12	2	2	0	3	3	0	3
Lzts2	19	3	5	3	3	4	0	2
Lzts2	1479	284	709	445	704	435	128	230
Pdzd7	54	11	32	22	51	42	24	26
Sfxn3	181	40	139	162	470	287	191	255
Kazald1	572	96	226	138	241	159	89	114
Kazald1	111	25	43	23	56	26	13	44
Tlx1	53	17	20	18	26	25	7	2
Lbx1	47	22	24	17	27	17	7	5
Btrc	168	32	79	54	120	78	27	50
Poll	201	24	44	24	44	25	17	12
Fbxw4	786	63	208	196	348	244	130	140
Fgf8	105	17	42	19	20	18	8	3
Npm3	126	21	65	46	68	42	21	11
Oga	504	65	140	137	193	132	80	98
Kcnip2	76	27	65	49	64	70	16	20
Kcnip2	132	29	71	53	89	54	27	52
Armh3	260	43	103	60	150	87	36	47
Hps6	98	20	45	37	40	31	12	17
Ldb1	804	272	573	458	739	490	121	77
Pprc1	319	31	48	64	124	89	44	46
Nolc1	322	45	90	77	104	66	23	18
Pitx3	86	14	30	18	31	31	14	6
Gbf1	127	14	47	33	58	42	26	26
Nfkb2	116	25	67	47	70	40	17	47
Nfkb2	31	5	11	2	8	4	1	8
Nfkb2	68	7	11	8	12	7	3	3
Psd	39	17	39	42	94	79	30	42
Psd	0	0	0	0	0	0	0	0
Fbxl15	96	29	87	72	147	96	23	44
Cuedc2	298	34	82	98	290	214	91	139
Mfsd13a	169	19	27	35	58	48	25	39
Actr1a	110	10	34	28	63	39	26	32
Sufu	44	9	16	9	27	20	6	9
Trim8	1248	499	1016	744	1133	796	260	147
Sfxn2	531	62	144	126	229	168	61	67
Arl3	311	36	59	39	81	48	27	33
Wbp1l	212	25	53	62	84	51	25	22
Wbp1l	324	49	101	39	70	49	31	37
Cyp17a1	33	23	28	18	15	18	6	3
Borcs7	263	32	51	40	102	66	36	58
As3mt	102	22	35	25	30	29	17	21
Cnnm2	177	23	109	73	192	100	38	107
Nt5c2	391	69	177	138	223	145	50	40
Ina	125	55	206	237	363	261	114	82
Nt5c2	92	41	167	184	285	174	79	95
Pcgf6	143	42	73	53	119	82	31	33
Taf5	303	67	141	100	224	165	51	28
Pdcd11	425	32	96	90	172	96	74	112
Atp5md	173	24	52	36	102	79	47	85
Calhm2	158	21	60	30	51	34	13	49
Calhm1	65	26	45	13	26	23	14	8
Neurl1a	86	25	42	33	96	63	44	40
Neurl1a	87	20	47	36	36	38	13	26
Sh3pxd2a	549	62	214	126	170	106	38	15
Stn1	357	47	99	84	185	117	49	77
Slk	817	89	270	230	357	207	110	100
Col17a1	53	15	28	22	32	14	12	2
Sfr1	1163	237	504	338	655	461	202	136
Cfap43	105	13	38	25	29	33	7	3
Gsto1	214	34	68	45	62	65	29	54
Gsto2	15	7	6	3	8	6	3	0
Gsto2	75	5	20	16	43	28	5	5
Itprip	1178	143	235	147	252	148	63	54
Cfap58	78	25	68	39	88	55	21	5
Sorcs3	153	18	60	43	105	56	32	58
Ins1	33	10	17	14	12	12	5	5
Add3	26	7	18	13	30	19	25	6
Add3	427	35	88	63	131	101	83	166
Add3	519	37	97	68	67	51	32	43
Mxi1	232	37	108	54	118	68	37	38
Mxi1	87	26	63	29	80	25	17	28
Smndc1	567	105	163	153	255	153	89	69
Dusp5	331	45	116	50	83	59	28	42
Smc3	749	76	171	128	334	197	110	132
Rbm20	157	20	40	25	39	21	18	18
Pdcd4	110	29	46	50	65	48	35	23
Pdcd4	518	57	137	99	171	129	89	140
Shoc2	208	62	90	82	162	102	58	39
Shoc2	70	27	33	36	65	34	15	37
Bbip1	1003	132	422	233	265	153	111	16
Gpam	545	36	106	103	241	142	132	205
Tectb	49	12	24	17	19	22	8	3
Gucy2g	43	20	28	24	25	24	6	5
Acsl5	155	15	25	13	37	26	14	58
Vti1a	545	32	81	48	92	74	31	38
Zdhhc6	535	49	109	70	173	112	45	73
Tcf7l2	450	76	146	95	106	88	26	35
Tcf7l2	181	64	101	85	70	54	15	6
Habp2	49	11	29	15	26	18	8	8
Nrap	52	12	30	27	18	16	7	7
Casp7	311	25	66	33	69	37	13	17
Plekhs1	58	25	27	25	47	26	9	9
Nhlrc2	604	52	106	92	167	111	49	68
Adrb1	97	13	55	40	157	94	47	163
Ccdc186	288	27	69	50	118	77	34	38
Tdrd1	2	2	2	1	2	0	0	1
Tdrd1	0	0	0	0	0	0	0	0
Tdrd1	2	0	1	0	0	1	1	0
Tdrd1	50	26	17	27	26	20	8	7
Vwa2	122	13	30	26	20	26	11	3
Afap1l2	75	10	25	36	39	26	19	37
Ablim1	328	41	93	75	101	63	33	62
Ablim1	119	26	66	46	84	59	46	111
Ablim1	60	19	31	34	39	31	15	13
Fam160b1	323	57	139	112	325	174	87	97
Trub1	130	21	49	40	85	58	21	42
Atrnl1	1595	224	443	325	669	427	186	138
Gfra1	221	49	130	72	105	56	37	59
Ccdc172	28	13	15	18	13	9	3	1
Pnlip	20	10	28	24	24	13	8	0
Pnliprp1	82	14	33	49	206	154	36	11
Pnliprp2	57	20	26	19	33	28	6	2
Hspa12a	136	31	65	56	62	46	20	40
Hspa12a	110	20	39	40	55	34	13	63
Shtn1	62	14	43	26	33	48	9	15
Vax1	403	135	244	169	208	127	35	14
Kcnk18	49	15	37	22	36	31	11	5
Slc18a2	109	24	63	70	72	40	18	6
Pdzd8	875	105	281	191	274	154	58	66
Emx2	1297	202	385	215	294	170	36	44
Rab11fip2	587	60	145	84	123	74	47	54
Rab11fip2	32	6	13	14	22	12	4	3
Fam204a	244	57	85	55	96	65	26	34
Prlhr	43	12	28	31	27	22	15	5
Cacul1	448	59	128	93	213	132	49	55
Nanos1	90	29	73	62	112	70	18	22
Eif3a	732	157	371	260	452	317	174	235
Fam45a	226	26	78	51	78	44	22	40
Sfxn4	184	30	86	39	92	61	33	33
Prdx3	90	22	36	39	67	36	21	13
Grk5	432	87	124	92	187	117	40	73
Zfp950	209	16	52	32	49	33	11	27
Csf2ra	49	20	46	33	40	25	15	11
Csprs	0	0	0	0	0	0	0	0
Fam171a1	42	12	40	20	26	32	17	25
Fam171a1	13	6	16	11	16	10	5	2
Fam171a1	420	44	119	79	182	101	47	39
Nmt2	420	79	214	146	443	305	176	72
Rpp38	288	28	86	69	237	130	72	137
Acbd7	61	15	32	28	42	31	12	12
Olah	30	16	22	20	21	24	11	2
Meig1	86	27	53	21	51	26	17	14
Meig1	9	10	22	16	21	11	4	4
Dclre1c	71	13	26	17	31	24	8	11
Suv39h2	436	61	119	84	143	109	42	68
Cdnf	563	34	116	77	119	76	80	28
Hspa14	302	25	55	60	125	69	77	96
Fam107b	121	30	54	41	94	64	33	12
Frmd4a	50	19	34	25	140	106	63	34
Frmd4a	233	75	97	100	208	147	55	37
Frmd4a	364	75	156	167	323	228	77	25
Frmd4a	988	283	488	369	598	355	119	106
Prpf18	91	14	21	25	26	18	10	22
Bend7	199	17	66	27	60	38	13	14
Sephs1	586	104	201	202	216	131	35	17
Sephs1	438	121	239	169	270	163	78	26
Sephs1	1089	217	586	351	515	331	127	45
Phyh	362	31	48	27	62	56	29	44
Ucma	47	19	35	42	67	65	20	24
Mcm10	246	20	15	10	16	6	8	2
Mcm10	50	7	25	14	12	9	8	5
Optn	63	24	36	37	37	26	17	16
Ccdc3	75	16	30	22	27	25	7	7
Camk1d	75	19	47	49	131	93	33	51
Camk1d	198	30	58	59	145	98	52	87
Nudt5	528	75	150	115	268	192	97	79
Cdc123	768	92	214	149	388	275	94	102
Sec61a2	97	23	42	26	60	36	9	12
Dhtkd1	132	21	38	38	60	47	16	10
Upf2	834	65	152	95	219	123	73	123
Proser2	109	13	35	17	34	22	12	13
Echdc3	476	63	104	76	140	107	33	20
Usp6nl	739	129	336	222	349	224	88	112
Usp6nl	68	28	45	41	48	41	19	24
Celf2	271	92	255	266	589	450	151	62
Celf2	17	1	9	10	23	14	25	15
Celf2	1	3	2	9	10	6	2	5
Gata3	131	24	56	30	43	22	9	3
Taf3	176	14	36	24	44	32	19	12
Kin	869	61	128	123	229	173	113	193
Atp5c1	300	35	94	70	149	92	66	28
Itih2	44	13	36	25	31	22	8	13
Itih5	79	18	35	17	18	25	12	23
Sfmbt2	25	12	29	20	24	20	15	5
Sfmbt2	73	14	27	22	37	20	14	2
Prkcq	134	15	61	22	41	30	16	39
Pfkfb3	308	28	87	79	238	146	53	109
Rbm17	225	25	53	31	51	32	13	12
Il2ra	28	12	24	15	27	22	9	3
Il15ra	8	3	6	7	8	8	5	2
Il15ra	66	1	15	13	15	10	4	35
Ankrd16	510	42	115	83	150	85	38	96
Fbh1	460	124	275	248	499	335	150	218
Itga8	106	15	24	18	28	19	12	11
Mindy3	116	22	35	24	82	31	17	23
Pter	104	22	39	37	63	50	25	12
C1ql3	114	20	48	52	72	55	26	62
Rsu1	195	20	51	39	66	38	24	30
Cubn	101	30	41	28	30	20	7	1
Trdmt1	889	298	424	267	315	204	80	96
Vim	1141	314	581	326	508	336	69	67
St8sia6	144	15	45	23	39	23	7	17
Hacd1	402	40	96	84	142	93	59	83
Stam	1270	156	314	283	649	421	222	307
Tmem236	39	19	26	27	27	12	16	5
Mrc1	81	21	27	18	46	28	9	12
Slc39a12	69	16	17	16	28	20	10	14
Cacnb2	692	60	126	86	76	50	26	38
Cacnb2	50	22	41	25	62	42	31	22
Nsun6	141	25	48	46	98	76	27	24
Nsun6	1013	129	281	201	460	312	118	137
Malrd1	15	10	22	8	23	7	6	2
Plxdc2	518	61	166	106	224	135	72	113
Nebl	291	27	68	61	92	70	47	138
H2al2a	30	6	11	13	11	4	4	1
Skida1	1072	335	601	507	607	327	82	46
Mllt10	1172	267	317	200	210	112	33	14
Mllt10	1854	457	823	585	708	433	189	124
Dnajc1	259	87	178	150	353	239	130	82
Commd3	699	105	201	145	351	190	104	97
Bmi1	576	77	210	129	230	158	93	47
Spag6	53	16	23	16	29	25	12	6
Pip4k2a	496	66	213	124	211	143	45	106
Armc3	335	36	82	51	101	58	17	6
Msrb2	182	17	41	21	32	31	15	40
Ptf1a	48	17	31	18	30	17	8	5
Otud1	178	38	65	64	104	90	43	94
Etl4	42	19	23	16	17	24	6	9
Etl4	51	18	41	22	21	26	8	6
Etl4	163	32	77	62	52	33	7	14
Arhgap21	1554	242	675	502	814	532	222	114
Thnsl1	73	15	38	25	50	23	12	19
Enkur	380	33	86	69	177	131	61	56
Gpr158	38	22	44	30	110	72	26	73
Myo3a	46	11	25	22	25	13	4	2
Gad2	102	81	340	463	770	566	194	65
Apbb1ip	107	20	36	26	38	30	12	38
Pdss1	332	52	113	112	215	156	74	93
Abi1	89	16	45	24	67	36	14	17
Acbd5	187	58	129	139	243	158	74	67
Acbd5	611	142	401	385	665	439	170	291
Yme1l1	331	47	84	47	79	50	11	5
Mastl	264	66	142	153	279	174	99	46
Potegl	22	20	34	23	22	23	4	4
Nxph2	54	9	20	27	75	55	23	10
Spopl	121	18	25	24	29	22	18	10
Hnmt	87	21	39	13	41	25	16	17
Tbpl2	42	11	19	19	22	15	6	5
Il1f8	23	4	19	13	20	10	3	0
Il1f9	26	13	20	11	12	16	8	6
Il1f6	16	15	38	17	22	28	12	6
Il1f5	18	3	9	6	6	2	2	0
Il1f5	27	8	14	8	8	4	1	0
Il1f10	15	5	11	9	7	6	5	0
Il1rn	61	18	26	22	23	19	9	8
Il1rn	3	0	1	0	6	0	1	0
Il1rn	4	1	5	3	2	3	0	0
Psd4	62	14	36	32	27	22	8	18
Pax8	53	22	35	22	19	14	7	8
Cacna1b	96	23	47	47	85	54	31	34
Ehmt1	387	52	106	82	174	86	61	61
Arrdc1	243	30	73	44	61	38	27	12
Zmynd19	45	8	11	10	20	11	7	2
Zmynd19	480	17	68	23	29	27	18	8
Dph7	117	31	58	39	70	31	16	20
Mrpl41	11	3	5	3	8	10	2	3
Pnpla7	12	3	3	1	4	2	1	4
Nsmf	198	27	72	52	89	67	31	57
Entpd8	48	20	25	23	24	24	6	5
Noxa1	107	22	37	20	16	24	4	7
Nrarp	455	105	189	130	195	135	44	60
Tor4a	95	24	43	28	39	22	9	40
Nelfb	206	32	77	62	109	59	36	45
Stpg3	74	13	28	25	24	16	6	1
Fam166a	54	17	30	21	27	29	9	2
Tubb4b	737	222	410	291	539	327	108	141
Slc34a3	67	16	40	31	28	25	7	3
Rnf224	63	16	26	25	22	13	8	6
Cysrt1	209	38	73	45	90	71	22	30
Rnf208	318	22	77	66	111	79	42	80
Tmem203	180	21	55	41	60	37	16	25
Ndor1	412	46	104	117	228	151	75	98
Tprn	184	26	67	58	114	93	43	97
Anapc2	437	46	114	83	152	79	29	73
Ssna1	323	36	69	42	94	58	33	26
Tmem210	38	27	40	37	44	36	13	43
Lrrc26	52	24	31	38	25	37	9	41
Grin1os	64	16	45	34	36	44	27	83
Grin1	37	16	52	37	71	57	38	50
Man1b1	557	55	137	125	238	166	86	90
Dpp7	260	22	59	44	75	35	22	36
Uap1l1	50	25	38	22	32	28	9	21
Sapcd2	526	105	220	133	127	68	23	11
Entpd2	80	18	44	32	81	55	34	67
Npdc1	157	34	140	154	376	255	144	87
Fut7	35	4	6	12	7	7	6	7
Fut7	25	5	20	7	14	12	8	3
Abca2	150	35	78	76	142	87	44	51
Clic3	86	23	49	42	33	32	16	11
Paxx	253	52	146	158	308	217	101	149
Ptgds	96	24	65	68	93	72	26	88
Lcn12	59	18	32	28	21	27	4	7
Fbxw5	143	14	32	38	49	32	12	25
C8g	560	37	88	81	124	86	61	114
C8g	169	24	67	40	49	33	14	23
Traf2	264	21	53	46	61	37	21	13
Edf1	552	44	127	132	159	120	30	96
Mamdc4	53	22	34	27	40	22	8	5
Phpt1	546	78	190	133	351	229	92	130
Rabl6	218	39	88	53	141	109	53	42
Ccdc183	56	26	30	24	28	25	11	2
Tmem141	1	0	0	0	1	0	0	0
Tmem141	0	0	0	0	0	0	0	0
Fcna	73	13	37	17	22	16	5	2
Lcn8	26	15	22	20	12	22	5	4
Lcn5	63	22	31	26	25	20	4	9
Lcn6	47	11	29	20	28	13	4	6
Lcn10	76	14	48	24	20	25	13	3
Obp2a	13	2	7	7	8	4	5	2
Bmyc	164	31	86	60	157	117	58	63
Obp2b	19	5	13	8	18	8	2	3
Lcn3	54	15	32	15	16	18	10	2
Lcn11	57	16	34	15	19	30	9	8
Glt6d1	33	12	25	17	16	10	4	15
Lcn9	65	10	35	27	38	23	9	31
Sohlh1	58	9	34	21	21	12	4	5
Kcnt1	94	20	40	32	46	37	18	51
Kcnt1	52	10	24	28	33	31	14	50
Camsap1	285	59	187	168	329	211	102	83
Ubac1	168	18	50	48	77	50	23	53
Nacc2	95	27	110	131	165	117	35	34
Nacc2	183	23	54	25	33	21	14	54
Lhx3	58	16	39	31	27	27	14	5
Lhx3	52	20	30	33	18	25	7	5
Qsox2	148	35	61	41	82	52	29	14
Ccdc187	74	20	37	23	28	23	6	7
Gpsm1	0	1	0	0	0	0	0	0
Gpsm1	0	0	0	0	0	0	0	0
Gpsm1	525	69	252	139	244	218	93	79
Gpsm1	112	16	57	48	48	40	22	20
Dnlz	451	46	101	121	257	152	96	104
Card9	98	25	44	35	33	22	14	32
Snapc4	141	14	50	42	55	39	17	10
Pmpca	490	52	88	69	112	66	42	24
Entr1	336	42	76	69	95	66	33	37
Inpp5e	97	8	12	10	18	12	6	9
Inpp5e	5	0	3	5	3	3	1	2
Sec16a	530	110	222	176	365	263	110	130
Notch1	768	153	251	176	188	121	24	68
Agpat2	121	26	44	32	43	25	15	11
Dipk1b	420	37	100	68	148	126	78	51
Lcn4	40	13	34	34	22	17	10	2
Abo	37	13	22	19	17	12	6	4
Surf6	411	108	249	205	339	214	95	79
Rpl7a	488	65	131	124	227	159	93	64
Med22	857	69	176	141	216	104	104	74
Surf2	357	36	102	81	135	83	49	87
Surf1	414	39	99	94	128	61	46	73
Stkld1	548	35	87	43	75	44	34	22
Surf4	58	11	15	16	26	15	13	17
Rexo4	647	138	283	271	483	286	156	139
Adamts13	72	16	36	23	18	13	7	2
Cacfd1	358	47	133	135	238	142	87	79
Slc2a6	101	19	41	32	53	39	40	31
Mymk	69	16	44	28	40	23	17	10
Mymk	85	18	38	34	29	22	10	20
Adamtsl2	156	22	76	56	93	56	12	22
Fam163b	47	23	40	47	41	36	24	54
Dbh	88	13	37	31	42	21	20	71
Sardh	91	29	50	37	39	40	15	34
Vav2	137	29	70	68	126	63	39	23
Brd3	510	82	258	167	292	145	74	24
Brd3	67	14	35	23	61	27	6	8
Wdr5	640	66	174	139	280	184	90	127
Rxra	798	135	226	112	130	72	35	39
Rxra	87	14	46	32	34	21	9	9
Rxra	103	24	47	37	37	38	12	6
Col5a1	549	86	164	60	78	52	20	15
Fcnb	73	20	36	19	28	17	8	3
Olfm1	193	29	97	102	165	106	57	45
Olfm1	123	18	55	46	121	70	32	55
Ppp1r26	16	3	7	8	13	12	1	2
Ppp1r26	172	8	35	19	37	22	28	9
Gbgt1	45	12	50	26	21	16	8	11
Ralgds	192	28	103	66	98	65	43	16
Ralgds	131	30	101	72	127	80	37	115
Cel	72	12	47	30	39	14	10	2
Gtf3c5	234	48	92	81	217	181	104	36
Gfi1b	45	18	32	23	29	15	9	1
Tsc1	633	84	184	138	304	268	101	184
Ak8	119	11	21	19	32	11	9	8
Spaca9	97	15	17	13	39	20	15	14
Ddx31	819	64	141	94	119	72	48	50
Gtf3c4	669	57	125	94	137	69	50	61
Barhl1	1	0	0	0	0	0	0	0
Barhl1	0	0	1	0	0	0	0	0
Cfap77	203	11	30	10	23	12	5	7
Ttf1	154	48	82	55	140	75	30	27
Setx	284	66	140	102	232	139	64	27
Ntng2	55	18	26	34	57	40	13	11
Med27	79	15	23	25	52	20	13	16
Med27	53	24	40	37	40	32	19	7
Rapgef1	114	25	48	48	53	49	30	27
Coq4	161	22	50	38	66	38	18	13
Trub2	476	50	126	116	279	149	80	87
Slc27a4	81	25	57	47	78	44	30	13
Urm1	494	96	243	213	486	376	123	150
Cercam	304	40	110	56	122	72	34	27
Odf2	62	7	7	9	24	23	14	13
Odf2	435	46	122	73	114	55	34	39
Gle1	252	30	74	73	207	115	57	54
Sptan1	460	60	181	208	475	303	164	147
Wdr34	859	93	209	166	363	253	136	140
Set	688	88	167	120	118	81	26	8
Set	676	117	296	204	375	213	86	64
Pkn3	575	79	126	78	78	65	16	26
Zdhhc12	429	59	88	70	143	98	25	53
Zer1	475	75	172	158	390	232	115	196
Tbc1d13	280	48	87	64	111	72	27	77
Endog	152	35	90	81	108	67	34	78
Spout1	117	18	23	26	58	29	16	16
Kyat1	211	25	66	69	113	76	40	47
Lrrc8a	762	75	153	115	217	127	56	111
Phyhd1	123	26	59	55	60	40	27	97
Phyhd1	0	0	0	0	0	0	0	0
Phyhd1	26	2	10	6	12	7	4	13
Nup188	223	33	70	27	64	37	23	27
Dolk	701	53	112	71	116	79	37	40
Sh3glb2	96	29	48	49	82	40	19	23
Miga2	0	0	0	0	0	0	0	0
Miga2	74	5	18	7	21	7	6	11
Dolpp1	158	42	91	71	142	70	26	22
Ptpa	318	33	79	45	71	58	32	99
Crat	1041	147	415	258	480	252	103	63
Ier5l	503	33	97	74	85	64	23	15
Cstad	973	199	601	610	1100	873	303	374
Ntmt1	463	43	146	108	187	124	49	76
Asb6	189	25	57	40	56	42	24	33
Prrx2	202	23	50	32	19	28	7	13
Ptges	118	13	43	32	30	23	7	8
Tor1b	342	61	172	143	240	144	64	47
Tor1a	124	18	61	44	72	52	23	23
Usp20	94	12	37	33	44	25	21	8
Fnbp1	62	28	40	28	32	19	9	27
Fnbp1	141	44	68	45	106	70	50	102
Gpr107	294	44	108	64	108	72	45	25
Ncs1	660	57	152	123	178	110	58	71
Ass1	113	17	55	27	48	26	13	32
Fubp3	489	59	102	97	161	105	61	74
Prdm12	166	23	58	50	57	35	14	5
Exosc2	122	27	29	26	41	29	17	13
Abl1	613	86	170	134	290	213	69	69
Abl1	15	3	15	7	5	2	5	9
Abl1	499	27	62	33	52	33	9	27
Qrfp	111	22	56	27	42	24	6	8
Fibcd1	212	22	50	25	43	28	13	9
Lamc3	71	14	33	23	38	25	10	6
Aif1l	205	17	58	38	54	36	17	12
Nup214	449	70	109	117	217	153	54	52
Fam78a	180	28	63	31	32	29	9	56
Plpp7	91	10	49	37	46	26	14	28
Prrc2b	754	104	268	176	344	218	144	93
Pomt1	434	100	210	173	215	154	58	89
Uck1	205	18	61	37	90	56	25	57
Golga2	600	25	87	51	73	50	49	21
Swi5	287	23	59	37	80	70	30	29
Dnm1	125	23	72	48	81	60	29	68
Ciz1	14	7	6	2	5	3	0	3
Ciz1	202	20	51	41	80	41	33	38
Lcn2	86	24	39	22	17	27	5	5
Ptges2	456	81	183	162	463	284	135	184
Slc25a25	211	96	192	130	152	84	36	47
Slc25a25	295	78	231	175	376	269	118	100
Naif1	54	30	42	44	51	39	18	43
Slc25a25	553	153	278	220	536	401	111	198
Fam102a	754	130	282	131	211	122	45	105
Dpm2	134	39	70	52	106	65	48	53
Pip5kl1	157	24	50	32	66	51	31	74
St6galnac4	149	32	66	42	72	44	16	31
St6galnac6	83	23	41	26	29	31	13	10
St6galnac6	176	24	44	32	47	27	18	18
Ak1	276	47	132	70	72	65	26	66
Ak1	369	44	108	77	119	84	56	80
Ak1	144	25	55	47	66	29	20	57
Ak1	390	53	113	86	105	68	31	89
Eng	167	37	36	37	35	42	13	48
Fpgs	320	24	62	55	114	71	38	51
Cdk9	1118	200	667	511	1017	642	313	199
Sh2d3c	137	16	43	37	39	33	16	13
Sh2d3c	124	24	42	26	58	46	11	13
Tor2a	156	20	64	42	95	57	29	30
Ptrh1	56	7	17	13	23	25	3	11
Ttc16	0	0	0	0	0	0	0	0
Ttc16	32	3	9	13	5	6	5	1
Cfap157	96	20	43	33	59	29	17	22
Stxbp1	3	0	0	1	0	0	0	2
Stxbp1	0	0	0	1	0	0	0	0
Fam129b	1061	105	228	201	388	254	164	49
Rpl12	75	13	17	16	27	10	10	11
Lrsam1	640	67	114	83	128	68	53	31
Slc2a8	149	17	61	39	57	41	19	35
Garnl3	29	17	30	31	62	45	44	49
Garnl3	42	10	20	22	28	32	18	48
Garnl3	191	18	48	29	58	47	22	36
Garnl3	103	13	39	41	63	40	19	36
Angptl2	274	53	165	125	174	110	31	31
Ralgps1	186	59	145	121	251	150	56	80
Zbtb34	324	37	60	48	88	74	36	68
Zbtb43	178	19	43	30	65	46	16	29
Lmx1b	123	21	26	14	31	24	11	2
Mvb12b	245	70	145	132	190	143	73	72
Pbx3	1326	283	672	298	363	191	104	47
Mapkap1	2	1	3	3	8	0	0	1
Mapkap1	44	2	9	7	11	6	2	5
Gapvd1	116	27	48	52	97	57	27	9
Hspa5	840	95	222	156	323	217	106	128
Rabepk	270	34	62	36	68	64	21	64
Fbxw2	28	17	22	18	23	18	8	2
Fbxw2	331	40	52	48	138	86	61	40
Psmd5	762	93	227	210	370	213	94	137
Cutal	60	27	50	33	32	29	11	10
Phf19	251	32	50	47	41	31	14	12
Traf1	49	15	32	25	34	11	8	5
Hc	18	10	9	16	11	14	5	2
Cntrl	342	49	108	101	187	132	58	81
Cntrl	382	48	110	62	90	75	26	33
Rab14	148	31	59	44	122	92	54	57
Gsn	58	14	28	18	24	25	16	51
Stom	182	32	69	61	90	60	26	68
Ggta1	327	29	44	22	43	39	16	37
Dab2ip	131	25	43	42	47	41	9	138
Dab2ip	264	23	45	28	30	23	15	27
Dab2ip	258	33	44	49	44	34	17	22
Dab2ip	437	87	139	112	85	77	29	35
Dab2ip	261	58	103	88	90	60	22	42
Ttll11	221	34	80	76	119	100	49	64
Morn5	281	18	42	38	73	38	35	59
Ndufa8	38	11	22	12	28	17	7	4
Lhx6	20	6	49	72	87	80	17	9
Lhx6	58	20	94	132	158	86	16	5
Lhx6	54	21	77	87	146	90	34	9
Mrrf	306	37	59	58	100	72	36	72
Rbm18	462	42	96	64	156	87	44	85
Ptgs1	53	20	33	8	27	22	5	23
Olfr338	18	7	12	9	15	9	4	2
Olfr339	11	1	12	5	10	5	4	0
Olfr340	11	7	13	9	13	14	5	1
Olfr341	6	6	15	8	11	5	7	2
Olfr342	7	8	15	18	22	9	10	1
Olfr344	7	9	13	9	19	11	3	2
Olfr345	7	6	13	9	11	7	3	0
Olfr346	11	4	15	9	8	6	7	0
Olfr347	8	9	7	5	12	6	4	0
Olfr348	9	9	13	5	15	14	7	3
Olfr50	9	6	13	12	14	5	5	1
Olfr3	7	4	8	3	6	2	6	0
Olfr350	7	7	11	9	18	7	4	1
Olfr351	11	13	5	12	18	9	9	0
Olfr352	7	14	17	6	15	14	10	2
Olfr353	5	6	9	7	7	3	2	0
Olfr354	7	15	15	13	21	17	5	1
Olfr355	7	11	21	13	18	22	7	3
Olfr356	9	15	17	9	25	15	6	2
Olfr357	6	9	12	5	13	3	5	0
Olfr358	4	5	9	11	9	2	2	0
Olfr360	10	4	5	6	12	7	8	2
Olfr361	4	8	14	7	5	7	1	0
Olfr362	13	6	10	10	18	16	4	0
Olfr365	9	9	23	20	10	11	7	1
Olfr366	8	10	21	13	25	13	5	1
Olfr368	3	7	15	8	8	6	3	1
Pdcl	147	41	51	43	67	31	17	14
Rc3h2	563	113	250	203	424	243	123	80
Zbtb6	902	261	571	493	767	504	276	126
Rabgap1	567	63	109	108	176	90	59	50
Zbtb26	326	50	124	87	157	82	69	38
Rabgap1	251	55	129	108	158	120	60	52
Gpr21	128	31	127	148	323	203	141	42
Strbp	19	5	8	4	19	13	10	2
Strbp	14	13	22	23	30	11	8	1
Crb2	633	87	160	95	103	44	22	10
